Gene name	GO term accession
Tmsb4x	GO:0005829
Tmsb4x	GO:0005737
Tmsb4x	GO:0003779
Tmsb4x	GO:0005856
Tmsb4x	GO:0019899
Tmsb4x	GO:0030334
Tmsb4x	GO:0042989
Tmsb4x	GO:0045893
Tmsb4x	GO:0014911
Tmsb4x	GO:0051152
Gm16185	GO:0003674
Gm16185	GO:0008150
Gm16185	GO:0005575
Rpl7a-ps10	
Gm5371	
Gm29241	
0610031O16Rik	GO:0003674
0610031O16Rik	GO:0008150
0610031O16Rik	GO:0005575
Gm29240	
A030012G06Rik	
Trim42	GO:0008270
Trim42	GO:0005515
Trim42	GO:0046872
Trim42	GO:0110165
Trim42	GO:0005654
Trim42	GO:0016567
Trim42	GO:0045893
Trim42	GO:0000785
Trim42	GO:0004842
Gm18262	
Gm2544	
Adh7	GO:0008270
Adh7	GO:0016491
Adh7	GO:0009617
Adh7	GO:0005829
Adh7	GO:0006629
Adh7	GO:0005737
Adh7	GO:0046872
Adh7	GO:0005886
Adh7	GO:2000272
Adh7	GO:0042802
Adh7	GO:0016616
Adh7	GO:0001523
Adh7	GO:0006068
Adh7	GO:0004022
Adh7	GO:0004024
Adh7	GO:0004745
Adh7	GO:0006069
Adh7	GO:0042572
Adh7	GO:0042573
Adh7	GO:0044282
Adh7	GO:0045471
Adh7	GO:1901575
Adh7	GO:0010430
Adh7	GO:0004031
Adh7	GO:0051287
Adh7	GO:0048019
Adh7	GO:0018455
Adh7	GO:0035276
Adh7	GO:0019841
Adh7	GO:0050153
Adh7	GO:0006067
Adh7	
Gm18878	
Pomgnt1	
Pomgnt1	GO:0006486
Pomgnt1	GO:0008375
Pomgnt1	GO:0016020
Pomgnt1	GO:0016740
Pomgnt1	GO:0016757
Pomgnt1	GO:0000139
Pomgnt1	GO:0005794
Pomgnt1	GO:0046872
Pomgnt1	GO:0030145
Pomgnt1	GO:0006493
Pomgnt1	GO:0016266
Pomgnt1	GO:0047223
Gm48527	
Gm15891	GO:0003674
Gm15891	GO:0008150
Gm15891	GO:0005575
Gm25607	GO:0006396
Gm25607	GO:0005730
Tlr8	GO:0003677
Tlr8	GO:0016021
Tlr8	GO:0005515
Tlr8	GO:0003723
Tlr8	GO:0007165
Tlr8	GO:0006954
Tlr8	GO:0004888
Tlr8	GO:0002755
Tlr8	GO:0051607
Tlr8	GO:0001817
Tlr8	GO:0034158
Tlr8	GO:0045089
Tlr8	GO:0032729
Tlr8	GO:0009615
Tlr8	GO:0016020
Tlr8	GO:0005886
Tlr8	GO:0009897
Tlr8	GO:0001932
Tlr8	GO:0002376
Tlr8	GO:0005768
Tlr8	GO:0045087
Tlr8	GO:0010008
Tlr8	GO:0042802
Tlr8	GO:0032755
Tlr8	GO:0032757
Tlr8	GO:0003725
Tlr8	GO:0032728
Tlr8	GO:0032731
Tlr8	GO:0007249
Tlr8	GO:0003727
Tlr8	GO:0032695
Tlr8	GO:0032727
Tlr8	GO:0002224
Tlr8	GO:0038187
Tlr8	GO:0071260
Tlr8	
Prl2c2	GO:0005576
Prl2c2	GO:0005179
Prl2c2	GO:0005515
Prl2c2	GO:0045944
Prl2c2	GO:0045445
Prl2c2	GO:0045766
Prl2c2	GO:0006366
Prl2c2	GO:0046872
Prl2c2	GO:0005615
Prl2c2	GO:0005783
Prl2c2	GO:0007165
Prl2c2	GO:0005148
Prl2c2	GO:0007565
Prl2c2	GO:0008284
Prl2c2	GO:0030879
Prl2c2	GO:0031667
Prl2c2	GO:0046427
Prl2c2	GO:1903489
Prl2c2	GO:0002052
Prl2c2	GO:0007405
Prl2c2	GO:0030030
Prl2c2	GO:0002040
Prl2c2	GO:0045662
Prl2c2	GO:0043536
Prl2c2	GO:0008083
Prl2c2	GO:0043534
Prl2c2	GO:0031346
Prl2c2	GO:0032534
Prl2c2	
Icam1	
Icam1	GO:0016020
Icam1	GO:0098609
Icam1	GO:0007605
Icam1	GO:1990830
Icam1	GO:0070062
Icam1	GO:0071333
Icam1	GO:0090557
Icam1	GO:0044877
Icam1	GO:0005886
Icam1	GO:0001772
Icam1	GO:0005615
Icam1	GO:0009897
Icam1	GO:0009986
Icam1	GO:0045121
Icam1	GO:0007155
Icam1	GO:0051092
Icam1	GO:0005178
Icam1	GO:0043547
Icam1	GO:0045429
Icam1	GO:0050731
Icam1	GO:0061028
Icam1	GO:0070374
Icam1	GO:0033627
Icam1	GO:0008360
Icam1	GO:0097368
Icam1	GO:1904646
Icam1	GO:0045907
Icam1	GO:1902042
Icam1	GO:2000352
Icam1	GO:0030838
Icam1	GO:1900027
Icam1	GO:0002438
Icam1	GO:0051926
Icam1	GO:0007159
Icam1	GO:0002693
Icam1	GO:1904996
Icam1	GO:0002291
Icam1	GO:0002457
Icam1	GO:0044406
Icam1	GO:0046813
Icam1	GO:0072683
Ptk6	GO:0005524
Ptk6	GO:0005515
Ptk6	GO:0006468
Ptk6	GO:0004672
Ptk6	GO:0004713
Ptk6	GO:0005634
Ptk6	GO:0010976
Ptk6	GO:0071300
Ptk6	GO:0016477
Ptk6	GO:0005829
Ptk6	GO:0005737
Ptk6	GO:0016604
Ptk6	GO:0005654
Ptk6	GO:0007260
Ptk6	GO:0016020
Ptk6	GO:0016740
Ptk6	GO:0045087
Ptk6	GO:0000166
Ptk6	GO:0005886
Ptk6	GO:0016301
Ptk6	GO:0016310
Ptk6	GO:0042995
Ptk6	GO:0042802
Ptk6	GO:0030154
Ptk6	GO:0004715
Ptk6	GO:0001726
Ptk6	GO:0046777
Ptk6	GO:0005102
Ptk6	GO:0007169
Ptk6	GO:0061099
Ptk6	GO:0060575
Ptk6	GO:0045926
Ptk6	GO:0031234
Gm15752	
Mpv17l	GO:0016021
Mpv17l	GO:0005739
Mpv17l	GO:0072593
Mpv17l	GO:0005737
Mpv17l	GO:0016020
Mpv17l	GO:0043231
Mpv17l	GO:0005515
Mpv17l	GO:0005777
Mpv17l	GO:0005778
Mpv17l	GO:1901029
Mpv17l	GO:0010730
Gm25728	GO:0030627
Gm25728	GO:0000395
Gm25728	GO:0005685
Dnajc18	GO:0016020
Dnajc18	GO:0005789
Dnajc18	GO:0030433
Dnajc18	GO:0051085
Dnajc18	GO:0030544
Dnajc18	GO:0071218
Dnajc18	
H2al1o	GO:0003677
H2al1o	GO:0030527
H2al1o	GO:0000786
H2al1o	GO:0046982
H2al1o	GO:0005634
H2al1o	GO:0005694
Tlr7	GO:0016021
Tlr7	GO:0005515
Tlr7	GO:0007165
Tlr7	GO:0006955
Tlr7	GO:0004888
Tlr7	GO:0002755
Tlr7	GO:0051607
Tlr7	GO:0003727
Tlr7	GO:0034154
Tlr7	GO:0045944
Tlr7	GO:0032729
Tlr7	GO:0060907
Tlr7	GO:0005737
Tlr7	GO:0098586
Tlr7	GO:0016020
Tlr7	GO:0005886
Tlr7	GO:0005783
Tlr7	GO:0005789
Tlr7	GO:0031410
Tlr7	GO:0005764
Tlr7	GO:0001932
Tlr7	GO:0002376
Tlr7	GO:0005768
Tlr7	GO:0006355
Tlr7	GO:0001819
Tlr7	GO:0006954
Tlr7	GO:0045087
Tlr7	GO:0010008
Tlr7	GO:0032755
Tlr7	GO:0032757
Tlr7	GO:0032722
Tlr7	GO:0003725
Tlr7	GO:0032728
Tlr7	GO:0043235
Tlr7	GO:0007249
Tlr7	GO:0007254
Tlr7	GO:0000165
Tlr7	GO:0045089
Tlr7	GO:1901224
Tlr7	GO:0032727
Tlr7	GO:0045335
Tlr7	GO:0007252
Tlr7	GO:0032009
Tlr7	GO:0002224
Tlr7	GO:0035197
Tlr7	GO:0038187
Tlr7	GO:0070305
Tlr7	GO:0071260
Tlr7	
Eif6	GO:0043022
Eif6	GO:0042256
Eif6	GO:0035278
Eif6	GO:0005634
Eif6	GO:0035195
Eif6	GO:0005737
Eif6	GO:0005654
Eif6	GO:0005829
Eif6	GO:0045202
Eif6	GO:0005730
Eif6	GO:0006412
Eif6	GO:0042254
Eif6	GO:0003743
Eif6	GO:0006413
Eif6	GO:0042273
Eif6	GO:0045652
Eif6	GO:0005882
Eif6	GO:0030687
Eif6	GO:0000460
Eif6	GO:0000470
Eif6	GO:0045727
Eif6	GO:0006110
Eif6	GO:0043023
Eif6	GO:0000054
Eif6	GO:0032868
Eif6	GO:0042304
Eif6	GO:1902626
Eif6	GO:2000377
Eif6	GO:0005638
Eif6	
Gm45797	
Arl2bp	GO:0005829
Arl2bp	GO:0005737
Arl2bp	GO:0005654
Arl2bp	GO:0005634
Arl2bp	GO:0005739
Arl2bp	GO:0005815
Arl2bp	GO:0005856
Arl2bp	GO:0042995
Arl2bp	GO:0005758
Arl2bp	GO:0005929
Arl2bp	GO:0005515
Arl2bp	GO:0051457
Arl2bp	GO:0003713
Arl2bp	GO:0045893
Arl2bp	GO:0043227
Arl2bp	GO:0005813
Arl2bp	GO:0030496
Arl2bp	GO:0042531
Arl2bp	GO:0030695
Arl2bp	
Fpr1	GO:0007186
Fpr1	GO:0016021
Fpr1	GO:0004930
Fpr1	GO:0004982
Fpr1	GO:0005737
Fpr1	GO:0016020
Fpr1	GO:0005886
Fpr1	GO:0007165
Fpr1	GO:0001664
Fpr1	GO:0006935
Fpr1	GO:0007204
Fpr1	GO:0007200
Fpr1	GO:0004875
Fpr1	GO:0005124
Fpr1	GO:0002430
Fpr1	GO:0006954
Fpr1	GO:0050786
Gm48544	
Gm55651	
Gm18263	
Rnf13	GO:0005829
Rnf13	GO:0005654
Rnf13	GO:0005634
Rnf13	GO:0016020
Rnf13	GO:0016740
Rnf13	GO:0046872
Rnf13	GO:0005783
Rnf13	GO:0005789
Rnf13	GO:0043231
Rnf13	GO:0016567
Rnf13	GO:0006511
Rnf13	GO:0005764
Rnf13	GO:0005637
Rnf13	GO:0005768
Rnf13	GO:0012505
Rnf13	GO:0005765
Rnf13	GO:0031902
Rnf13	GO:0008432
Rnf13	GO:0061630
Rnf13	GO:0004842
Rnf13	GO:0051865
Rnf13	GO:0051640
Rnf13	GO:0070304
Rnf13	
4930404A12Rik	GO:0003674
4930404A12Rik	GO:0008150
4930404A12Rik	GO:0005575
Gm32300	
Gm18879	
Gm9628	
Fpr2	
Fpr2	GO:0007186
Fpr2	GO:0016021
Fpr2	GO:0004930
Fpr2	GO:0004982
Fpr2	GO:0050728
Fpr2	GO:0005737
Fpr2	GO:0016020
Fpr2	GO:0005886
Fpr2	GO:0038023
Fpr2	GO:0007165
Fpr2	GO:0050766
Fpr2	GO:0001934
Fpr2	GO:0042742
Fpr2	GO:0006935
Fpr2	GO:0007204
Fpr2	GO:0070374
Fpr2	GO:0045089
Fpr2	GO:0001540
Fpr2	GO:0007200
Fpr2	GO:0004875
Fpr2	GO:0005124
Fpr2	GO:0002430
Fpr2	GO:0002768
Fpr2	GO:0006954
Fpr2	GO:0007166
Fpr2	GO:0007193
Fpr2	GO:0019722
Fpr2	GO:0090026
Fpr2	GO:1904646
Fpr2	GO:0050786
Fpr2	GO:0032930
Fpr2	GO:0045745
Fpr2	GO:0050918
Gm18259	
Gm52997	
Gm10811	
Prps2	GO:0000287
Prps2	GO:0004749
Prps2	GO:0009156
Prps2	GO:0044249
Prps2	GO:0009165
Prps2	GO:0005829
Prps2	GO:0016740
Prps2	GO:0046872
Prps2	GO:0000166
Prps2	GO:0005524
Prps2	GO:0032991
Prps2	GO:0016301
Prps2	GO:0016310
Prps2	GO:0005737
Prps2	GO:0042802
Prps2	GO:0071704
Prps2	GO:0030246
Prps2	GO:0043531
Prps2	GO:0019003
Prps2	GO:0042803
Prps2	GO:0006015
Prps2	GO:0006164
Prps2	GO:0002189
Prps2	GO:0016208
Prps2	GO:0006167
Prps2	GO:0006098
Prps2	GO:0019693
Prps2	GO:0031100
Prps2	
Srms	GO:0005524
Srms	GO:0005515
Srms	GO:0006468
Srms	GO:0004672
Srms	GO:0004713
Srms	GO:0005737
Srms	GO:0016740
Srms	GO:0000166
Srms	GO:0016301
Srms	GO:0016310
Srms	GO:0004715
Srms	GO:0018108
Srms	GO:0038083
Wdr41	GO:0005515
Wdr41	GO:0010506
Wdr41	GO:0016020
Wdr41	GO:0005737
Wdr41	GO:0006914
Wdr41	GO:0005085
Wdr41	GO:0043547
Wdr41	GO:0032045
Wdr41	GO:1990316
Wdr41	GO:0045920
Wdr41	GO:0050777
Wdr41	
Dnah10	GO:0005524
Dnah10	GO:0030286
Dnah10	GO:0007018
Dnah10	GO:0008569
Dnah10	GO:0005737
Dnah10	GO:0000166
Dnah10	GO:0045505
Dnah10	GO:0051959
Dnah10	GO:0003341
Dnah10	GO:0036156
Dnah10	GO:0005856
Dnah10	GO:0042995
Dnah10	GO:0005929
Dnah10	GO:0005874
Dnah10	GO:0005930
Dnah10	GO:0031514
Dnah10	GO:0003777
Dnah10	
Gm16017	
Fpr3	GO:0007186
Fpr3	GO:0016021
Fpr3	GO:0004930
Fpr3	GO:0050728
Fpr3	GO:0005737
Fpr3	GO:0016020
Fpr3	GO:0005886
Fpr3	GO:0038023
Fpr3	GO:0007165
Fpr3	GO:0050766
Fpr3	GO:0001934
Fpr3	GO:0042742
Fpr3	GO:0006935
Fpr3	GO:0007204
Fpr3	GO:0070374
Fpr3	GO:0045089
Fpr3	GO:0001540
Fpr3	GO:0004875
Fpr3	GO:0004982
Fpr3	GO:0005124
Fpr3	GO:0002430
Fpr3	GO:0002768
Fpr3	GO:0006954
Fpr3	GO:0007166
Fpr3	GO:0007193
Fpr3	GO:0007200
Fpr3	GO:0019722
Fpr3	GO:0090026
Fpr3	GO:1904646
Fpr3	GO:0050786
Smim33	
Smim33	GO:0003674
Smim33	GO:0008150
Smim33	GO:0005575
Smim33	GO:0016020
Gm47484	
Trappc6a	
Trappc6a	GO:0043087
Trappc6a	GO:0048193
Trappc6a	GO:0005794
Trappc6a	GO:0005783
Trappc6a	GO:0016192
Trappc6a	GO:0051649
Trappc6a	GO:0030008
Trappc6a	GO:0006888
Trappc6a	GO:0048208
Trappc6a	GO:0099022
Trappc6a	GO:0005737
Trappc6a	GO:1990072
Trappc6a	GO:0005802
Trappc6a	GO:0005801
Adcy3	
Adcy3	GO:0005886
Adcy3	GO:0035556
Adcy3	GO:0009190
Adcy3	GO:0004016
Adcy3	GO:0006171
Adcy3	GO:0016849
Adcy3	GO:0016020
Adcy3	GO:0046872
Adcy3	GO:0000166
Adcy3	GO:0005524
Adcy3	GO:0016829
Adcy3	GO:1904322
Adcy3	GO:0005634
Adcy3	GO:0005515
Adcy3	GO:0005737
Adcy3	GO:0005794
Adcy3	GO:0042995
Adcy3	GO:0005516
Adcy3	GO:0007608
Adcy3	GO:0050896
Adcy3	GO:0005929
Adcy3	GO:0007189
Adcy3	GO:0007338
Adcy3	GO:0008355
Adcy3	GO:0030317
Adcy3	GO:0045121
Adcy3	GO:0007190
Adcy3	GO:0008294
Adcy3	GO:0007340
Adcy3	GO:0060170
Gm7531	
Gm7535	
Gm5966	
Fpr-rs5	
Fpr-rs4	GO:0007186
Fpr-rs4	GO:0016021
Fpr-rs4	GO:0004930
Fpr-rs4	GO:0050728
Fpr-rs4	GO:0005737
Fpr-rs4	GO:0016020
Fpr-rs4	GO:0005886
Fpr-rs4	GO:0038023
Fpr-rs4	GO:0007165
Fpr-rs4	GO:0050766
Fpr-rs4	GO:0001934
Fpr-rs4	GO:0042742
Fpr-rs4	GO:0007204
Fpr-rs4	GO:0070374
Fpr-rs4	GO:0045089
Fpr-rs4	GO:0001540
Fpr-rs4	GO:0004875
Fpr-rs4	GO:0004982
Fpr-rs4	GO:0005124
Fpr-rs4	GO:0002430
Fpr-rs4	GO:0002768
Fpr-rs4	GO:0006954
Fpr-rs4	GO:0007166
Fpr-rs4	GO:0007193
Fpr-rs4	GO:0007200
Fpr-rs4	GO:0019722
Fpr-rs4	GO:0090026
Fpr-rs4	GO:1904646
Ecscr	GO:0016525
Ecscr	GO:0005829
Ecscr	GO:0005654
Ecscr	GO:0005737
Ecscr	GO:0016020
Ecscr	GO:0005886
Ecscr	GO:0043231
Ecscr	GO:0030154
Ecscr	GO:0006935
Ecscr	GO:0006915
Ecscr	GO:0001525
Ecscr	GO:1901800
Ecscr	GO:2000353
Ecscr	
Bak1	GO:0042981
Bak1	GO:0043065
Bak1	GO:0005739
Bak1	GO:0010629
Bak1	GO:0005515
Bak1	GO:0051881
Bak1	GO:0006915
Bak1	GO:0001783
Bak1	GO:0044877
Bak1	GO:0048872
Bak1	GO:0051726
Bak1	GO:0008285
Bak1	GO:0005829
Bak1	GO:0048597
Bak1	GO:0050673
Bak1	GO:0016020
Bak1	GO:0046872
Bak1	GO:0005783
Bak1	GO:0051649
Bak1	GO:0042802
Bak1	GO:0042803
Bak1	GO:0005741
Bak1	GO:0097192
Bak1	GO:0044325
Bak1	GO:0008630
Bak1	GO:0046982
Bak1	GO:0070059
Bak1	GO:0031966
Bak1	GO:0006919
Bak1	GO:0031072
Bak1	GO:0009620
Bak1	GO:0001974
Bak1	GO:0051087
Bak1	GO:0032471
Bak1	GO:0031334
Bak1	GO:0034644
Bak1	GO:0045862
Bak1	GO:0002262
Bak1	GO:0035108
Bak1	GO:0097202
Bak1	GO:0010524
Bak1	GO:0060402
Bak1	GO:0018105
Bak1	GO:0010332
Bak1	GO:0060068
Bak1	GO:0033137
Bak1	GO:0051400
Bak1	GO:0001776
Bak1	GO:0001782
Bak1	GO:0001836
Bak1	GO:0002352
Bak1	GO:0007420
Bak1	GO:0007568
Bak1	GO:0008053
Bak1	GO:0008635
Bak1	GO:0009410
Bak1	GO:0010046
Bak1	GO:0010225
Bak1	GO:0010248
Bak1	GO:0014070
Bak1	GO:0031018
Bak1	GO:0031100
Bak1	GO:0042542
Bak1	GO:0044346
Bak1	GO:0045471
Bak1	GO:0046902
Bak1	GO:0070242
Bak1	GO:0071260
Bak1	GO:0090200
Bak1	GO:0090201
Bak1	GO:0097190
Bak1	GO:1900103
Bak1	GO:1901029
Bak1	GO:1901030
Bak1	GO:1902262
Bak1	GO:0097145
Bak1	GO:0046930
Bak1	GO:0097136
Bak1	
Gm47079	
Icam4	GO:0016020
Icam4	GO:0098609
Icam4	GO:0005886
Icam4	GO:0110165
Icam4	GO:0005576
Icam4	GO:0007155
Icam4	GO:0005178
Dynlt3	GO:0005515
Dynlt3	GO:0005634
Dynlt3	GO:0005737
Dynlt3	GO:0000775
Dynlt3	GO:0000776
Dynlt3	GO:0005694
Dynlt3	GO:0045505
Dynlt3	GO:0007018
Dynlt3	GO:0005856
Dynlt3	GO:0005874
Dynlt3	GO:0030286
Dynlt3	GO:0007049
Dynlt3	GO:0051301
Dynlt3	GO:0042802
Dynlt3	GO:0005868
Dynlt3	GO:0007346
Dynlt3	GO:0061673
Dynlt3	GO:0045931
Dynlt3	
Gm14398	
Fndc11	GO:0005515
Fndc11	GO:0003674
Fndc11	GO:0008150
Gm15950	
Atp13a4	GO:0005524
Atp13a4	GO:0016020
Atp13a4	GO:0000166
Atp13a4	GO:0016887
Atp13a4	GO:0034220
Atp13a4	GO:0098655
Atp13a4	GO:0055085
Atp13a4	GO:0019829
Atp13a4	GO:0140358
Atp13a4	GO:0006812
Atp13a4	GO:0016021
Atp13a4	GO:0005215
Atp13a4	GO:0046872
Atp13a4	
Clstn2	GO:0016020
Clstn2	GO:0005509
Clstn2	GO:0007156
Clstn2	GO:0019894
Clstn2	GO:0001540
Clstn2	GO:0042988
Clstn2	GO:0014069
Clstn2	GO:0000139
Clstn2	GO:0005794
Clstn2	GO:0005886
Clstn2	GO:0005783
Clstn2	GO:0005789
Clstn2	GO:0009986
Clstn2	GO:0045202
Clstn2	GO:0042995
Clstn2	GO:0098978
Clstn2	GO:0030425
Clstn2	GO:0007155
Clstn2	GO:0098794
Clstn2	GO:0045211
Clstn2	GO:0051965
Clstn2	GO:0098839
Clstn2	GO:0050806
Adal	GO:0019239
Adal	GO:0005575
Adal	GO:0046872
Adal	GO:0016787
Adal	GO:0009117
Adal	GO:0004000
Adal	GO:0006154
Adal	GO:0046103
Adal	GO:0062154
Adal	
Gm15239	GO:0006396
Gm15239	GO:0005730
Gm15239	GO:0003674
Gm15239	GO:0008150
Gm15239	GO:0005575
Gm26368	GO:0006396
Gm26368	GO:0005730
Gm6744	
H2ap	GO:0003677
H2ap	GO:0030527
H2ap	GO:0000786
H2ap	GO:0046982
Tdrd3	GO:0005515
Tdrd3	GO:0005634
Tdrd3	GO:0003682
Tdrd3	GO:0005829
Tdrd3	GO:0005654
Tdrd3	GO:0005737
Tdrd3	GO:0005794
Tdrd3	GO:0003723
Tdrd3	GO:0035145
Tdrd3	GO:0006325
Tdrd3	GO:0006397
Tdrd3	GO:0003713
Tdrd3	GO:0045893
Tdrd3	GO:0035064
Tdrd3	GO:0140225
Tdrd3	GO:0006265
Tdrd3	
H2al3	GO:0003677
H2al3	GO:0030527
H2al3	GO:0000786
H2al3	GO:0046982
Sytl5	GO:0006886
Sytl5	GO:0031267
Sytl5	GO:0005543
Sytl5	GO:0005515
Sytl5	GO:0016020
Sytl5	GO:0046872
Sytl5	GO:0005886
Sytl5	GO:0006887
Sytl5	GO:0032940
Sytl5	GO:0070382
Sytl5	GO:0042043
Gm50295	
Nkpd1	GO:0016020
Mep1a	GO:0008270
Mep1a	GO:0005515
Mep1a	GO:0016020
Mep1a	GO:0006508
Mep1a	GO:0008237
Mep1a	GO:0004222
Mep1a	GO:0046872
Mep1a	GO:0016787
Mep1a	GO:0008233
Mep1a	GO:0005886
Mep1a	GO:0070573
Mep1a	GO:0038004
Mep1a	GO:0140448
Mep1a	GO:0017090
Mep1a	
Ppp1r37	
Ppp1r37	GO:0005515
Ppp1r37	GO:0005575
Ppp1r37	GO:0004864
Pllp	GO:0016020
Pllp	GO:0110165
Pllp	GO:0006811
Pllp	GO:0045121
Pllp	GO:0019911
Pllp	GO:0042552
Pllp	GO:0043218
Pllp	GO:0009611
Pllp	
Gm37661	
Icam5	GO:0016020
Icam5	GO:0098609
Icam5	GO:0005515
Icam5	GO:0005886
Icam5	GO:0098978
Icam5	GO:0007155
Icam5	GO:0006909
Icam5	GO:0005178
Icam5	GO:0051963
Sting1	GO:0002218
Sting1	GO:0032481
Sting1	GO:0035438
Sting1	GO:0005515
Sting1	GO:0045944
Sting1	GO:0010468
Sting1	GO:0005829
Sting1	GO:0035458
Sting1	GO:0005654
Sting1	GO:0005737
Sting1	GO:0016020
Sting1	GO:0000139
Sting1	GO:0005794
Sting1	GO:0045087
Sting1	GO:0005886
Sting1	GO:0005783
Sting1	GO:0005789
Sting1	GO:0000166
Sting1	GO:0006914
Sting1	GO:0005739
Sting1	GO:0005776
Sting1	GO:0031410
Sting1	GO:0051607
Sting1	GO:0002376
Sting1	GO:0048471
Sting1	GO:0042802
Sting1	GO:0005768
Sting1	GO:0042803
Sting1	GO:0000421
Sting1	GO:0005741
Sting1	GO:0033116
Sting1	GO:0032728
Sting1	GO:0051259
Sting1	GO:0019901
Sting1	GO:0000045
Sting1	GO:0061629
Sting1	GO:0051091
Sting1	GO:0005777
Sting1	GO:0032092
Sting1	GO:0071407
Sting1	GO:0060340
Sting1	GO:0061709
Sting1	GO:0002230
Sting1	GO:0071360
Sting1	GO:0031625
Sting1	GO:0016239
Sting1	GO:0050727
Sting1	GO:0061507
Sting1	GO:1990231
Sting1	
Sting1	GO:0051536
Sting1	GO:0016491
Sting1	GO:0022900
Sting1	GO:0009055
Sting1	GO:0016625
Gm45767	
Gm55626	
Ccl22	GO:0005576
Ccl22	GO:0006955
Ccl22	GO:0006954
Ccl22	GO:0005615
Ccl22	GO:0008009
Ccl22	GO:0060326
Ccl22	GO:0005125
Ccl22	GO:0007165
Ccl22	GO:0007186
Ccl22	GO:0006935
Ccl22	GO:0071346
Ccl22	GO:0043547
Ccl22	GO:0031640
Ccl22	GO:0061844
Ccl22	GO:0070374
Ccl22	GO:0048020
Ccl22	GO:0002548
Ccl22	GO:0030593
Ccl22	GO:0048247
Ccl22	GO:0070098
Ccl22	GO:0071347
Ccl22	GO:0071356
Ccl22	
Gm22549	GO:0000244
Gm22549	GO:0000353
Gm22549	GO:0046540
Gm22549	GO:0030621
Gm22549	GO:0005688
Cpt1c	
Cpt1c	GO:0016746
Cpt1c	GO:0005739
Cpt1c	GO:0006629
Cpt1c	GO:0016020
Cpt1c	GO:0016740
Cpt1c	GO:0005783
Cpt1c	GO:0045202
Cpt1c	GO:0042995
Cpt1c	GO:0098978
Cpt1c	GO:0030425
Cpt1c	GO:0030424
Cpt1c	GO:0006635
Cpt1c	GO:0005741
Cpt1c	GO:0006631
Cpt1c	GO:0099072
Cpt1c	GO:0005789
Cpt1c	GO:0004095
Cpt1c	GO:0098794
Cpt1c	GO:0032281
Cpt1c	GO:0009437
Gm49199	
Kcnj13	GO:0016021
Kcnj13	GO:0016020
Kcnj13	GO:0006813
Kcnj13	GO:0005242
Kcnj13	GO:0005886
Kcnj13	GO:0006811
Kcnj13	GO:0005244
Kcnj13	GO:0034765
Kcnj13	GO:1990573
Kcnj13	GO:0071805
Kcnj13	GO:0034220
Gm33121	
Gm49197	
Gm48922	
Gm18812	
Gm4355	
Rps3a2	
Gnb1-ps3	
Cx3cl1	GO:0016021
Cx3cl1	GO:0005576
Cx3cl1	GO:0006955
Cx3cl1	GO:0008009
Cx3cl1	GO:0019221
Cx3cl1	GO:0050902
Cx3cl1	GO:0060326
Cx3cl1	GO:0043066
Cx3cl1	GO:0045944
Cx3cl1	GO:0008284
Cx3cl1	GO:0010976
Cx3cl1	GO:0051897
Cx3cl1	GO:0005737
Cx3cl1	GO:0001774
Cx3cl1	GO:0016020
Cx3cl1	GO:0005615
Cx3cl1	GO:0005886
Cx3cl1	GO:0048471
Cx3cl1	GO:0009986
Cx3cl1	GO:0005125
Cx3cl1	GO:0098609
Cx3cl1	GO:0043005
Cx3cl1	GO:0007155
Cx3cl1	GO:0007186
Cx3cl1	GO:0043025
Cx3cl1	GO:0006954
Cx3cl1	GO:0051092
Cx3cl1	GO:0043410
Cx3cl1	GO:0006935
Cx3cl1	GO:0048247
Cx3cl1	GO:0071346
Cx3cl1	GO:0097192
Cx3cl1	GO:0043547
Cx3cl1	GO:0098794
Cx3cl1	GO:0030593
Cx3cl1	GO:0005178
Cx3cl1	GO:0030336
Cx3cl1	GO:0002052
Cx3cl1	GO:0070050
Cx3cl1	GO:0042995
Cx3cl1	GO:0031664
Cx3cl1	GO:0030335
Cx3cl1	GO:0043123
Cx3cl1	GO:0070374
Cx3cl1	GO:0048661
Cx3cl1	GO:0051281
Cx3cl1	GO:0048020
Cx3cl1	GO:0002548
Cx3cl1	GO:0070098
Cx3cl1	GO:0071347
Cx3cl1	GO:0071356
Cx3cl1	GO:0032720
Cx3cl1	GO:0031737
Cx3cl1	GO:0048245
Cx3cl1	GO:0002523
Cx3cl1	GO:0002931
Cx3cl1	GO:0045785
Cx3cl1	GO:0050918
Cx3cl1	GO:2001234
Cx3cl1	GO:0042060
Cx3cl1	GO:0042056
Cx3cl1	GO:0045237
Cx3cl1	GO:0010759
Cx3cl1	GO:0030168
Cx3cl1	GO:0032233
Cx3cl1	GO:0032690
Cx3cl1	GO:0032914
Cx3cl1	GO:0033622
Cx3cl1	GO:0035425
Cx3cl1	GO:0045906
Cx3cl1	GO:0050729
Cx3cl1	GO:0051041
Cx3cl1	GO:0060055
Cx3cl1	GO:0060080
Cx3cl1	GO:0061518
Cx3cl1	GO:0110091
Cx3cl1	GO:1900450
Cx3cl1	GO:1903721
Cx3cl1	GO:1903979
Cx3cl1	GO:1904141
Cx3cl1	GO:2001240
Cx3cl1	GO:0044297
Cx3cl1	
Gm55682	
Gm55084	
Gm33203	
Col19a1	
Col19a1	GO:0007519
Col19a1	GO:0005615
Col19a1	GO:0005576
Col19a1	GO:0030154
Col19a1	GO:0007155
Col19a1	GO:0005581
