Gene name	GO term accession
SEC14L4	
RAPGEF4	
RAPGEF4	GO:0005085
RAPGEF4	GO:0035556
RAPGEF4	GO:0007264
RAPGEF4	GO:0005737
RAPGEF4	GO:0016020
RAPGEF4	GO:0000166
RAPGEF4	GO:0006887
RAPGEF4	GO:0005515
RAPGEF4	GO:0030552
RAPGEF4	GO:0005886
RAPGEF4	GO:0031267
RAPGEF4	GO:0007186
RAPGEF4	GO:0043547
RAPGEF4	GO:0007265
RAPGEF4	GO:0002250
RAPGEF4	GO:0005096
RAPGEF4	GO:0030674
RAPGEF4	GO:0140677
RAPGEF4	GO:0007188
RAPGEF4	GO:0007189
RAPGEF4	GO:0017156
RAPGEF4	GO:0017157
RAPGEF4	GO:0030073
RAPGEF4	GO:0032024
RAPGEF4	GO:0046879
RAPGEF4	GO:0098693
RAPGEF4	GO:0005829
RAPGEF4	GO:0098686
RNF24	GO:0008270
RNF24	GO:0016020
RNF24	GO:0005794
RNF24	GO:0046872
RNF24	GO:0016567
RNF24	GO:0000139
RNF24	GO:0005515
RNF24	GO:0061630
RNF24	GO:0012505
COX14	GO:0016020
COX14	GO:0005739
COX14	GO:0005515
COX14	GO:0033617
COX14	GO:0031966
IL10RB-DT	
MTCYBP21	
MTND6P21	
MTND5P1	
LINC02575	
CCNE1	GO:0051726
CCNE1	GO:0000082
CCNE1	GO:0005634
CCNE1	GO:0007049
CCNE1	GO:0005654
CCNE1	GO:0051301
CCNE1	GO:0005515
CCNE1	GO:0005737
CCNE1	GO:0005813
CCNE1	GO:0005829
CCNE1	GO:0006468
CCNE1	GO:0016538
CCNE1	GO:0000079
CCNE1	GO:0044772
CCNE1	GO:0000307
CCNE1	GO:0097134
CCNE1	GO:0016301
CCNE1	GO:0019901
CCNE1	GO:0000122
CCNE1	GO:0000723
CCNE1	GO:0006270
CCNE1	GO:0007129
CCNE1	GO:0016055
CCNE1	GO:0032880
CCNE1	GO:0070192
CCNE1	GO:1902462
CCNE1	
USF1P1	
IFNAR1	GO:0005515
IFNAR1	GO:0005886
IFNAR1	GO:0016020
IFNAR1	GO:0005768
IFNAR1	GO:0005770
IFNAR1	GO:0005764
IFNAR1	GO:0060337
IFNAR1	GO:0019955
IFNAR1	GO:0032496
IFNAR1	GO:0019221
IFNAR1	GO:0004896
IFNAR1	GO:0004905
IFNAR1	GO:0009615
IFNAR1	GO:0007259
IFNAR1	GO:0098586
IFNAR1	GO:0035457
IFNAR1	GO:1901857
IFNAR1	GO:0004904
IFNAR1	GO:0019962
IFNAR1	
SPAG1	GO:0005515
SPAG1	GO:0005737
SPAG1	GO:0000166
SPAG1	GO:0005829
SPAG1	GO:0016787
SPAG1	GO:0005525
SPAG1	GO:0007338
SPAG1	GO:0120293
SPAG1	GO:0050821
SPAG1	GO:0070286
SPAG1	GO:0101031
SPAG1	
LINC02450	
EFNB2	GO:0016020
EFNB2	GO:0046875
EFNB2	GO:0048013
EFNB2	GO:0005886
EFNB2	GO:0007155
EFNB2	GO:0005925
EFNB2	GO:0005912
EFNB2	GO:0070161
EFNB2	GO:0030154
EFNB2	GO:0005515
EFNB2	GO:0007399
EFNB2	GO:0046718
EFNB2	GO:0001525
EFNB2	GO:0008284
EFNB2	GO:0007267
EFNB2	GO:0009653
EFNB2	GO:0007411
EFNB2	GO:0001618
EFNB2	GO:1901216
EFNB2	GO:0010977
EFNB2	GO:0002042
EFNB2	GO:0050920
EFNB2	GO:0048514
EFNB2	GO:0005102
EFNB2	GO:0001945
EFNB2	GO:0009887
EFNB2	GO:0010839
EFNB2	GO:0031295
EFNB2	GO:0034332
EFNB2	GO:0043616
EFNB2	GO:0048845
EFNB2	GO:0071222
EFNB2	GO:0072178
EFNB2	GO:0099054
EFNB2	GO:0099072
EFNB2	GO:0099149
EFNB2	GO:1903849
EFNB2	GO:2000727
EFNB2	GO:0030425
EFNB2	GO:0042734
EFNB2	GO:0098685
EFNB2	GO:0098839
EFNB2	GO:0098978
EFNB2	
CCNT1	GO:0006351
CCNT1	GO:0006357
CCNT1	GO:0016538
CCNT1	GO:0005634
CCNT1	GO:0007049
CCNT1	GO:0005654
CCNT1	GO:0005829
CCNT1	GO:0051301
CCNT1	GO:0045944
CCNT1	GO:0005515
CCNT1	GO:0061575
CCNT1	GO:0000307
CCNT1	GO:0032968
CCNT1	GO:0006366
CCNT1	GO:0006468
CCNT1	GO:0003677
CCNT1	GO:0000976
CCNT1	GO:0003682
CCNT1	GO:0017069
CCNT1	GO:0019901
CCNT1	GO:0070063
CCNT1	GO:0097322
CCNT1	GO:0140297
CCNT1	GO:0140693
CCNT1	GO:0000079
CCNT1	GO:0009410
CCNT1	GO:0032786
CCNT1	GO:0043923
CCNT1	GO:1903654
CCNT1	GO:1903655
CCNT1	GO:0008024
CCNT1	GO:0070691
CCNT1	
MYOM1	GO:0005515
MYOM1	GO:0005737
MYOM1	GO:0042803
MYOM1	GO:0042802
MYOM1	GO:0051015
MYOM1	GO:0032982
MYOM1	GO:0031430
MYOM1	GO:0010628
MYOM1	GO:0008307
MYOM1	GO:0019900
MYOM1	GO:0010737
MYOM1	GO:0050714
MYOM1	GO:0005863
MYOM1	GO:0030017
MYOM1	
DGKH	GO:0005515
DGKH	GO:0007165
DGKH	GO:0016301
DGKH	GO:0004143
DGKH	GO:0007205
DGKH	GO:0005737
DGKH	GO:0005886
DGKH	GO:0016020
DGKH	GO:0043231
DGKH	GO:0032991
DGKH	GO:0046872
DGKH	GO:0000166
DGKH	GO:0005524
DGKH	GO:0016740
DGKH	GO:0016310
DGKH	GO:0006629
DGKH	GO:0005768
DGKH	GO:0042802
DGKH	GO:0030168
DGKH	GO:0046486
DGKH	GO:0015629
DGKH	GO:0035556
DGKH	GO:0043086
DGKH	GO:0019900
DGKH	GO:0046339
DGKH	GO:0046834
DGKH	GO:0046473
DGKH	GO:0006654
DGKH	GO:0032093
DGKH	
FTLP3	
RPL21P2	
NSFL1C	
NSFL1C	GO:0005515
NSFL1C	GO:0005634
NSFL1C	GO:0005737
NSFL1C	GO:0005794
NSFL1C	GO:0005856
NSFL1C	GO:0005694
NSFL1C	GO:0008289
NSFL1C	GO:0005815
NSFL1C	GO:0005795
NSFL1C	GO:0005829
NSFL1C	GO:0000132
NSFL1C	GO:0061025
NSFL1C	GO:0000045
NSFL1C	GO:0007030
NSFL1C	GO:0043130
NSFL1C	GO:0043161
NSFL1C	GO:1990730
NSFL1C	GO:0031468
NSFL1C	GO:0046604
NSFL1C	GO:1904780
SLC13A5	GO:0016020
SLC13A5	GO:0022857
SLC13A5	GO:0055085
SLC13A5	GO:0005886
SLC13A5	GO:0005654
SLC13A5	GO:0005829
SLC13A5	GO:0006811
SLC13A5	GO:0015293
SLC13A5	GO:0005515
SLC13A5	GO:0006814
SLC13A5	GO:0042802
SLC13A5	GO:0071422
SLC13A5	GO:1903825
SLC13A5	GO:0015141
SLC13A5	GO:0071285
SLC13A5	GO:0015137
SLC13A5	GO:0015741
SLC13A5	GO:0015742
SLC13A5	GO:0098656
SLC13A5	GO:0005343
SLC13A5	GO:0015142
SLC13A5	GO:0017153
SLC13A5	GO:0006842
SLC13A5	GO:0015729
SLC13A5	GO:0015744
SLC13A5	GO:0015746
SLC13A5	GO:0035674
SLC13A5	
SIRPAP1	
GAL3ST1	GO:0016021
GAL3ST1	GO:0001733
GAL3ST1	GO:0009247
GAL3ST1	GO:0016020
GAL3ST1	GO:0005794
GAL3ST1	GO:0016740
GAL3ST1	GO:0006629
GAL3ST1	GO:0006665
GAL3ST1	GO:0000139
GAL3ST1	GO:0003824
GAL3ST1	GO:0046486
GAL3ST1	GO:0008146
GAL3ST1	GO:0005886
GAL3ST1	GO:0006682
GAL3ST1	GO:0042552
GAL3ST1	GO:0006487
GAL3ST1	GO:0050694
GAL3ST1	GO:0006681
GAL3ST1	GO:0007283
ZIM3	GO:0006355
ZIM3	GO:0005634
ZIM3	GO:0046872
ZIM3	GO:0003677
ZIM3	GO:0005515
ZIM3	GO:0006357
ZIM3	GO:0000981
ZIM3	GO:0000978
CRB3P1	
STMN2	GO:0031110
STMN2	GO:0005737
STMN2	GO:0016020
STMN2	GO:0005794
STMN2	GO:0042995
STMN2	GO:0005768
STMN2	GO:0005515
STMN2	GO:0043005
STMN2	GO:0048471
STMN2	GO:0030424
STMN2	GO:0030027
STMN2	GO:0030426
STMN2	GO:0031117
STMN2	GO:0005829
STMN2	GO:0048306
STMN2	GO:0015631
STMN2	GO:0007019
STMN2	GO:0031175
STMN2	GO:0010976
STMN2	GO:0010977
STMN2	GO:0043025
STMN2	GO:0007026
STMN2	GO:0031115
STMN2	GO:1990090
NBPF21P	
SLC38A2	GO:0005886
SLC38A2	GO:0016020
SLC38A2	GO:0006811
SLC38A2	GO:0015293
SLC38A2	GO:0005283
SLC38A2	GO:0005295
SLC38A2	GO:0005298
SLC38A2	GO:0015171
SLC38A2	GO:0015172
SLC38A2	GO:0015175
SLC38A2	GO:0015186
SLC38A2	GO:0015194
SLC38A2	GO:0015655
SLC38A2	GO:0006865
SLC38A2	GO:0006868
SLC38A2	GO:0007565
SLC38A2	GO:0014850
SLC38A2	GO:0015800
SLC38A2	GO:0015804
SLC38A2	GO:0015824
SLC38A2	GO:0015825
SLC38A2	GO:0021987
SLC38A2	GO:0031460
SLC38A2	GO:0032328
SLC38A2	GO:0034198
SLC38A2	GO:0043090
SLC38A2	GO:0071260
SLC38A2	GO:1903294
SLC38A2	GO:1903803
SLC38A2	GO:1903812
SLC38A2	GO:1904271
SLC38A2	GO:0005903
SLC38A2	GO:0030424
SLC38A2	GO:0030425
SLC38A2	GO:0042383
SLC38A2	GO:0043025
SLC38A2	GO:0005515
SLC38A2	GO:0006814
SLC38A2	GO:0015179
SLC38A2	GO:0003333
SLC38A2	GO:0005737
SLC38A2	GO:0010628
SLC38A2	GO:0006836
SLC38A2	GO:0150104
SLC38A2	GO:0033120
SLC38A2	GO:0080135
SLC38A2	GO:1903841
SLC38A2	
CEACAMP5	
PSG4	GO:0005576
PSG4	GO:0005886
PSG4	GO:0007165
PSG4	GO:0009986
PSG4	GO:0007565
PSG4	GO:1990782
PSG4	GO:0002682
PSG4	
LINC01267	
SUMF1	
SUMF1	GO:0005788
SUMF1	GO:0046872
SUMF1	GO:0005783
SUMF1	GO:0016491
SUMF1	GO:0005515
SUMF1	GO:0042802
SUMF1	GO:0043687
SUMF1	GO:0006687
SUMF1	GO:0018158
SUMF1	GO:0120147
SUMF1	GO:1903135
EHD1	GO:0005515
EHD1	GO:0005525
EHD1	GO:0005509
EHD1	GO:0032456
EHD1	GO:0005886
EHD1	GO:0016020
EHD1	GO:0006886
EHD1	GO:0015031
EHD1	GO:0031410
EHD1	GO:0046872
EHD1	GO:0000166
EHD1	GO:0005524
EHD1	GO:0005929
EHD1	GO:0042995
EHD1	GO:0005768
EHD1	GO:0010008
EHD1	GO:0030030
EHD1	GO:0120036
EHD1	GO:0055038
EHD1	GO:0060170
EHD1	GO:0031901
EHD1	GO:0006897
EHD1	GO:0043231
EHD1	GO:0042802
EHD1	GO:0060271
EHD1	GO:0031267
EHD1	GO:0061512
EHD1	GO:0045296
EHD1	GO:0070062
EHD1	GO:0051260
EHD1	GO:0005769
EHD1	GO:0010886
EHD1	GO:0010976
EHD1	GO:0016197
EHD1	GO:0031175
EHD1	GO:0034383
EHD1	GO:0042632
EHD1	GO:1901741
EHD1	GO:1990090
EHD1	GO:2001137
EHD1	GO:0005811
EHD1	GO:0030139
EHD1	GO:0031095
EHD1	GO:0048471
EHD1	GO:0072659
EHD1	GO:0020018
EHD1	
KCNIP1-OT1	
CPXM2	
CPXM2	GO:0008270
CPXM2	GO:0006508
CPXM2	GO:0004181
CPXM2	GO:0005576
CPXM2	GO:0005615
CPXM2	GO:0016485
CPXM2	GO:0006518
RPL12P22	
MIR3142HG	GO:0035195
MIR3142HG	GO:0016442
SON	GO:0005515
SON	GO:0003723
SON	GO:0003676
SON	GO:0051726
SON	GO:0043484
SON	GO:0005634
SON	GO:0006397
SON	GO:0008380
SON	GO:0016607
SON	GO:0007049
SON	GO:0043066
SON	GO:0003677
SON	GO:0000226
SON	GO:0000281
SON	GO:0048024
SON	
ELL2	GO:0006368
ELL2	GO:0008023
ELL2	GO:0005634
ELL2	GO:0005654
ELL2	GO:0005515
ELL2	GO:0006366
ELL2	GO:0032968
ELL2	GO:0000987
ELL2	GO:0042795
ELL2	
NEIL2	GO:0008270
NEIL2	GO:0003906
NEIL2	GO:0016799
NEIL2	GO:0006284
NEIL2	GO:0003684
NEIL2	GO:0003676
NEIL2	GO:0019104
NEIL2	GO:0005634
NEIL2	GO:0043231
NEIL2	GO:0046872
NEIL2	GO:0005654
NEIL2	GO:0003677
NEIL2	GO:0016829
NEIL2	GO:0016787
NEIL2	GO:0006281
NEIL2	GO:0006974
NEIL2	GO:0003824
NEIL2	GO:0008152
NEIL2	GO:0005515
NEIL2	GO:0016798
NEIL2	GO:0140078
NEIL2	GO:0045008
NEIL2	
NEIL2	GO:0008017
NEIL2	GO:0005737
NEIL2	GO:0015630
NEIL2	GO:0072686
SCAND1	GO:0005634
SCAND1	GO:0005515
SCAND1	GO:0045893
GFPT2	GO:0097367
GFPT2	GO:1901135
GFPT2	GO:0004360
GFPT2	GO:1901137
GFPT2	GO:0016740
GFPT2	GO:0005515
GFPT2	GO:0008483
GFPT2	GO:0006048
GFPT2	GO:0006541
GFPT2	GO:1990830
GFPT2	GO:0005829
GFPT2	GO:0006487
GFPT2	GO:0006002
GFPT2	GO:0006047
GFPT2	GO:0006112
GFPT2	
HCK	GO:0005524
HCK	GO:0005515
HCK	GO:0006468
HCK	GO:0004672
HCK	GO:0004713
HCK	GO:0005634
HCK	GO:0005737
HCK	GO:0005886
HCK	GO:0016020
HCK	GO:0005794
HCK	GO:0031410
HCK	GO:0043231
HCK	GO:0000166
HCK	GO:0016301
HCK	GO:0016740
HCK	GO:0016310
HCK	GO:0043066
HCK	GO:0005829
HCK	GO:0042995
HCK	GO:0005901
HCK	GO:0007155
HCK	GO:0018108
HCK	GO:0005856
HCK	GO:0005925
HCK	GO:0070161
HCK	GO:0006887
HCK	GO:0005764
HCK	GO:0002376
HCK	GO:0045087
HCK	GO:0004715
HCK	GO:0006954
HCK	GO:0019221
HCK	GO:0007229
HCK	GO:0008284
HCK	GO:0046777
HCK	GO:0005102
HCK	GO:0030154
HCK	GO:0006909
HCK	GO:0031234
HCK	GO:0008360
HCK	GO:0030133
HCK	GO:0051090
HCK	GO:0051179
HCK	GO:0001784
HCK	GO:0005884
HCK	GO:0030838
HCK	GO:0050727
HCK	GO:0038096
HCK	GO:0007169
HCK	GO:0007498
HCK	GO:0050764
HCK	GO:0031663
HCK	GO:0008289
HCK	GO:0002862
HCK	GO:0071801
HCK	GO:2000251
HCK	GO:0002522
HCK	GO:0002758
HCK	GO:0043299
HCK	GO:0045728
HCK	GO:0060333
HCK	
GPR158	GO:0007186
GPR158	GO:0016021
GPR158	GO:0004930
GPR158	GO:0005886
GPR158	GO:0016020
GPR158	GO:0007165
GPR158	GO:0072659
GPR158	
CATSPERG	GO:0036128
CATSPERG	GO:0097228
CATSPERG	GO:0016020
CATSPERG	GO:0005886
CATSPERG	GO:0005929
CATSPERG	GO:0031514
CATSPERG	GO:0042995
CATSPERG	GO:0030154
CATSPERG	GO:0007283
CATSPERG	
CATSPERG	GO:0006396
CATSPERG	GO:0005730
ATPAF2	
ATPAF2	GO:0043461
ATPAF2	GO:0005829
ATPAF2	GO:0005739
ATPAF2	GO:0005515
ATPAF2	GO:0033615
ATPAF2	GO:0016607
MIR192	GO:0035195
MIR192	GO:0016442
MIR194-2	GO:0035195
MIR194-2	GO:0016442
ATG2A	GO:0006914
ATG2A	GO:0016020
ATG2A	GO:0005783
ATG2A	GO:0005789
ATG2A	GO:0034045
ATG2A	GO:0006869
ATG2A	GO:0005515
ATG2A	GO:0005811
ATG2A	GO:0000045
ATG2A	GO:0120009
ATG2A	GO:0044232
ATG2A	GO:0120013
ATG2A	GO:0000422
ATG2A	GO:0000407
ATG2A	GO:0044805
ATG2A	GO:0019898
ATG2A	GO:0032266
ATG2A	GO:0034727
ATG2A	GO:0061709
ATG2A	GO:2000786
ATG2A	
WDR7	
WDR7	GO:0005515
WDR7	GO:0005737
WDR7	GO:0002244
LINC01763	
PTGFR	GO:0007186
PTGFR	GO:0016021
PTGFR	GO:0004930
PTGFR	GO:0004958
PTGFR	GO:0005737
PTGFR	GO:0005886
PTGFR	GO:0016020
PTGFR	GO:0007165
PTGFR	GO:0008284
PTGFR	GO:0005576
PTGFR	GO:0007189
PTGFR	GO:0006954
PTGFR	GO:0007204
PTGFR	GO:0035584
PTGFR	GO:0007567
PTGFR	GO:0071799
PTGFR	GO:0010628
PTGFR	GO:0032355
PTGFR	GO:0032496
PTGFR	GO:0043066
DNMBP	GO:0005515
DNMBP	GO:0005737
DNMBP	GO:0005085
DNMBP	GO:0035556
DNMBP	GO:0005794
DNMBP	GO:0005856
DNMBP	GO:0005829
DNMBP	GO:0070161
DNMBP	GO:0005795
DNMBP	GO:0045202
DNMBP	GO:0098793
DNMBP	GO:0051056
DNMBP	GO:0008360
DNMBP	GO:0005911
DNMBP	GO:0007568
DNMBP	
JPH1	GO:0030314
JPH1	GO:0005886
JPH1	GO:0016020
JPH1	GO:0005783
JPH1	GO:0005789
JPH1	GO:0005654
JPH1	GO:0005515
JPH1	GO:0016529
JPH1	GO:0033017
JPH1	GO:0003674
JPH1	GO:0014701
JPH1	GO:0060314
JPH1	GO:0060402
JPH1	GO:0008307
JPH1	GO:0007517
JPH1	GO:0030018
JPH1	
PES1	GO:0005730
PES1	GO:0042254
PES1	GO:0005634
PES1	GO:0003723
PES1	GO:0016020
PES1	GO:0005654
PES1	GO:0005829
PES1	GO:0005694
PES1	GO:0005515
PES1	GO:0006364
PES1	GO:0051726
PES1	GO:0043021
PES1	GO:0000463
PES1	GO:0000466
PES1	GO:0042273
PES1	GO:0030687
PES1	GO:0008283
PES1	GO:0070545
PES1	
LINC02801	
EEF1GP7	
LMO4	GO:0046872
LMO4	GO:0005515
LMO4	GO:0005634
LMO4	GO:0030334
LMO4	GO:0005667
LMO4	GO:0001843
LMO4	GO:0033674
LMO4	GO:0003713
LMO4	GO:0045944
LMO4	GO:0031252
LMO4	GO:0140297
LMO4	GO:0003714
LMO4	GO:0000122
LMO4	GO:0003281
LMO4	GO:0006357
LMO4	GO:0008045
LMO4	GO:0021514
LMO4	GO:0021520
LMO4	GO:0021522
LMO4	GO:0021527
LMO4	GO:0031333
LMO4	GO:0042659
LMO4	GO:0048538
LMO4	GO:0050865
LMO4	GO:0090575
LMO4	
CNN2P6	
RBMS3	
RBMS3	GO:0003723
RBMS3	GO:0003676
RBMS3	GO:1990904
RBMS3	GO:0005737
RBMS3	GO:0035925
RBMS3	GO:0010629
RBMS3	GO:0005634
RBMS3	GO:0005829
RBMS3	GO:0003730
RBMS3	GO:0090090
RBMS3	GO:0008143
RBMS3	GO:0010628
RBMS3	GO:0008266
RBMS3	GO:0002357
KCNIP1-AS1	
MIR5681A	
MIR5681B	
MIR2052HG	
HMGN2P27	
ITGA11	GO:0007155
ITGA11	GO:0008305
ITGA11	GO:0005886
ITGA11	GO:0016020
ITGA11	GO:0046872
ITGA11	GO:0005925
ITGA11	GO:0007229
ITGA11	GO:0009897
ITGA11	GO:0007160
ITGA11	GO:0033627
ITGA11	GO:0005178
ITGA11	GO:0098609
ITGA11	GO:0007517
ITGA11	GO:0005518
ITGA11	GO:0001649
ITGA11	GO:0098639
ITGA11	GO:0034681
ITGA11	GO:0038064
ITGA11	GO:0006929
ITGA11	GO:0038065
ITGA11	
FGF1	GO:0005576
FGF1	GO:0008083
FGF1	GO:0008543
FGF1	GO:0005104
FGF1	GO:0005634
FGF1	GO:0005737
FGF1	GO:0005654
FGF1	GO:0007165
FGF1	GO:0005829
FGF1	GO:0005615
FGF1	GO:0030154
FGF1	GO:0005515
FGF1	GO:0005938
FGF1	GO:0008201
FGF1	GO:0051781
FGF1	GO:0001525
FGF1	GO:0008284
FGF1	GO:0030334
FGF1	GO:0045944
FGF1	GO:0009887
FGF1	GO:0030335
FGF1	GO:0070374
FGF1	GO:0042060
FGF1	GO:0034605
FGF1	GO:0010628
FGF1	GO:0005178
FGF1	GO:0009653
FGF1	GO:1903672
FGF1	GO:0045766
FGF1	GO:0044548
FGF1	GO:0010595
FGF1	GO:0032148
FGF1	GO:1902533
FGF1	GO:0001934
FGF1	GO:0050679
FGF1	GO:0043406
FGF1	GO:0030324
FGF1	GO:0045542
FGF1	GO:0060681
FGF1	GO:0072163
FGF1	GO:1901509
FGF1	GO:2000544
FGF1	GO:0030544
FGF1	GO:0001759
FGF1	GO:0050673
FGF1	GO:2000347
FGF1	GO:0005730
FGF1	GO:0031012
FGF1	
PRPF38A	GO:0005634
PRPF38A	GO:0005681
PRPF38A	GO:0003723
PRPF38A	GO:0006397
PRPF38A	GO:0008380
PRPF38A	GO:0005654
PRPF38A	GO:0005515
PRPF38A	GO:0000398
PRPF38A	GO:0071011
PRPF38A	GO:0071005
PRPF38A	
AK6P2	
PCBP2P2	
MEIS3P1	
MIR2052	
MTUS1-DT	
CISTR	
FGL1	GO:0005576
FGL1	GO:0002376
FGL1	GO:0002250
FGL1	GO:0005615
FGL1	GO:0005515
FGL1	GO:0005102
FGL1	GO:0062023
FGL1	GO:0050776
FGL1	GO:0005577
FGL1	GO:0072574
FGL1	GO:0050868
FGL1	
TXNDC17	GO:0047134
TXNDC17	GO:0005737
TXNDC17	GO:0005829
TXNDC17	GO:0005515
TXNDC17	GO:0098869
TXNDC17	GO:0004601
TXNDC17	GO:0070062
TXNDC17	GO:0033209
TXNDC17	
LINC02395	
PIGK	GO:0006508
PIGK	GO:0008233
PIGK	GO:0016255
PIGK	GO:0042765
PIGK	GO:0003923
PIGK	GO:0016020
PIGK	GO:0110165
PIGK	GO:0005783
PIGK	GO:0005789
PIGK	GO:0008234
PIGK	GO:0016787
PIGK	GO:0005515
PIGK	GO:0006506
PIGK	GO:0003756
PIGK	GO:0034235
PIGK	
MIR6750	
MIR6749	
PPP2R5B	
PPP2R5B	GO:0019888
PPP2R5B	GO:0000159
PPP2R5B	GO:0007165
PPP2R5B	GO:0005737
PPP2R5B	GO:0005515
PPP2R5B	GO:0001932
PPP2R5B	GO:0010469
PPP2R5B	GO:0010976
PPP2R5B	GO:0031334
PPP2R5B	GO:0031952
PPP2R5B	GO:0045944
PPP2R5B	GO:0050730
PPP2R5B	GO:0051091
PPP2R5B	GO:0051388
PPP2R5B	GO:0051726
PPP2R5B	GO:0070317
PPP2R5B	GO:0071363
PPP2R5B	GO:0005634
PPP2R5B	GO:0005829
PPP2R5B	GO:0006470
PPP2R5B	GO:0072542
KIAA0753	GO:0007099
KIAA0753	GO:0005737
KIAA0753	GO:0046872
KIAA0753	GO:0005829
KIAA0753	GO:0005814
KIAA0753	GO:0005856
KIAA0753	GO:0051536
KIAA0753	GO:0051537
KIAA0753	GO:0005813
KIAA0753	GO:0005515
KIAA0753	GO:0005815
KIAA0753	GO:0060271
KIAA0753	GO:0034451
KIAA0753	GO:0071539
KIAA0753	GO:0061824
KIAA0753	
PPIAP31	
MMS19	GO:0097428
MMS19	GO:0005634
MMS19	GO:0005737
MMS19	GO:0005856
MMS19	GO:0006281
MMS19	GO:0006974
MMS19	GO:0005819
MMS19	GO:0016226
MMS19	GO:0097361
MMS19	
MMS19	GO:0005654
MMS19	GO:0005829
MMS19	GO:0016020
MMS19	GO:0006351
MMS19	GO:0005515
MMS19	GO:0045893
MMS19	GO:0005675
MMS19	GO:0005815
MMS19	GO:0006289
MMS19	GO:0003713
MMS19	GO:0007059
MMS19	GO:0006259
MMS19	GO:0030331
MMS19	GO:1905168
MMS19	GO:0030674
MMS19	GO:0030159
MMS19	GO:0071817
MMS19	GO:0009725
MMS19	GO:0000160
MMS19	GO:0019899
RRAGB	GO:0005525
RRAGB	GO:0005737
RRAGB	GO:0005765
RRAGB	GO:0000166
RRAGB	GO:0016787
RRAGB	GO:0005515
RRAGB	GO:0005764
RRAGB	GO:0005634
RRAGB	GO:0034198
RRAGB	GO:0071230
RRAGB	GO:0005829
RRAGB	GO:0003924
RRAGB	GO:0008104
RRAGB	GO:0032008
RRAGB	GO:0032006
RRAGB	GO:0010506
RRAGB	GO:0009267
RRAGB	GO:1990253
RRAGB	GO:0032561
RRAGB	GO:0051020
RRAGB	GO:1904263
RRAGB	GO:1990131
RRAGB	
DZIP1	GO:0005634
DZIP1	GO:0005737
DZIP1	GO:0016607
DZIP1	GO:0043231
DZIP1	GO:0046872
DZIP1	GO:0005654
DZIP1	GO:0005814
DZIP1	GO:0005929
DZIP1	GO:0042995
DZIP1	GO:0005856
DZIP1	GO:0030154
DZIP1	GO:0005813
DZIP1	GO:0005515
DZIP1	GO:0030030
DZIP1	GO:0005815
DZIP1	GO:0007283
DZIP1	GO:0007507
DZIP1	GO:0060271
DZIP1	GO:0036064
DZIP1	GO:0034451
DZIP1	GO:0032053
DZIP1	GO:0060090
DZIP1	GO:0007281
DZIP1	GO:0120316
DZIP1	GO:0062063
DZIP1	GO:0140706
DZIP1	GO:0007224
DZIP1	GO:0032507
DZIP1	GO:0033365
DZIP1	GO:0043393
DZIP1	GO:0044782
DZIP1	GO:0045184
DZIP1	GO:0045724
DZIP1	GO:0051220
DZIP1	GO:0051649
DZIP1	GO:0061512
DZIP1	GO:1903566
DZIP1	GO:0097539
DZIP1	GO:0097546
DZIP1	
OR4F1P	
SDHAF4	
SDHAF4	GO:0005739
SDHAF4	GO:0005759
SDHAF4	GO:0005515
SDHAF4	GO:0003674
SDHAF4	GO:0005575
SDHAF4	GO:0034553
SDHAF4	GO:0008047
SDHAF4	GO:0045333
SDHAF4	GO:0045087
SDHAF4	GO:1904231
POLD2P1	
GRPEL2	GO:0000774
GRPEL2	GO:0042803
GRPEL2	GO:0051087
GRPEL2	GO:0006457
GRPEL2	GO:0005739
GRPEL2	GO:0005759
GRPEL2	GO:0051082
GRPEL2	GO:0006886
GRPEL2	GO:0030150
GRPEL2	GO:0005744
GRPEL2	GO:0001405
GRPEL2	
MLIP	
MLIP	GO:0005634
MLIP	GO:0005886
MLIP	GO:0016020
MLIP	GO:0000122
MLIP	GO:0005635
MLIP	GO:0045944
MLIP	GO:0031981
MLIP	GO:0016605
MLIP	GO:0042383
MLIP	GO:0003714
MLIP	GO:0010614
MLIP	GO:1903243
MLIP	GO:0005521
MLIP	GO:0005515
LACRT	GO:0008284
LACRT	GO:0051047
LACRT	GO:0070075
LACRT	GO:0005576
LACRT	GO:0005615
LACRT	GO:0008083
LACRT	GO:0005515
LACRT	GO:0001968
LACRT	GO:0019722
LACRT	GO:0047485
LACRT	GO:0030141
LACRT	GO:0051281
LACRT	GO:0050679
LACRT	GO:0050731
LACRT	GO:0005518
LACRT	GO:0070886
LACRT	GO:0033173
LACRT	GO:0034067
LACRT	GO:0043237
LACRT	GO:0006473
LACRT	GO:0010669
LACRT	GO:0016239
LACRT	GO:0031665
LACRT	GO:0042742
LACRT	GO:0043066
LACRT	GO:0050850
LACRT	GO:0060054
LACRT	
SYT17	GO:0006887
SYT17	GO:0016020
SYT17	GO:0030154
SYT17	GO:0005515
SYT17	GO:0005886
SYT17	GO:0016192
SYT17	GO:0005509
SYT17	GO:0005544
SYT17	GO:0000149
SYT17	GO:0019905
SYT17	GO:0070382
SYT17	GO:0001786
SYT17	GO:0030276
SYT17	GO:0014059
SYT17	GO:0017156
SYT17	GO:0017158
SYT17	GO:0071277
SYT17	GO:1903861
SYT17	GO:0005802
SYT17	
GPHA2	GO:0005576
GPHA2	GO:0005179
GPHA2	GO:0007165
GPHA2	GO:0005515
